date,product_id,produit,categorie,prix,source_url
2026-09-08,lot-de-3-thes-verts-en-grains-200g-selham,Lot de 3 thés verts en grains 200g – SELHAM,biscuiterie-confiserie,26.95,https://aswakassalam.com/produit/lot-de-3-thes-verts-en-grains-200g-selham/
2026-09-08,mais-grilles-sales-100g-original-ou-barbecue-x-korn,Maïs grillés salés 100g Original ou barbecue – X-KORN,biscuiterie-confiserie,10.95,https://aswakassalam.com/produit/mais-grilles-sales-100g-original-ou-barbecue-x-korn/
2026-09-08,miel-toutes-fleurs-850g-jnane-el-aassal,Miel toutes fleurs 850g – JNANE EL AÂSSAL,biscuiterie-confiserie,44.95,https://aswakassalam.com/produit/miel-toutes-fleurs-850g-jnane-el-aassal/
2026-09-08,12-capsules-espresso-asta-black-10-achetes-2-gratuits,12 CAPSULES ESPRESSO ASTA BLACK (10 ACHETES = 2 GRATUITS),biscuiterie-confiserie,38.95,https://aswakassalam.com/produit/12-capsules-espresso-asta-black-10-achetes-2-gratuits/
2026-09-08,225-morceaux-de-sucre-1kg-enmer,225 MORCEAUX DE SUCRE 1KG ENMER,biscuiterie-confiserie,6.15,https://aswakassalam.com/produit/225-morceaux-de-sucre-1kg-enmer/
2026-09-08,4-barres-de-chocolat-au-lait-40g-kitkat-chunky,4 BARRES DE CHOCOLAT AU LAIT 40G KITKAT CHUNKY,biscuiterie-confiserie,29.95,https://aswakassalam.com/produit/4-barres-de-chocolat-au-lait-40g-kitkat-chunky/
2026-09-08,amandes-effilees-100g-macao,AMANDES EFFILEES 100G MACAO,biscuiterie-confiserie,19.95,https://aswakassalam.com/produit/amandes-effilees-100g-macao/
2026-09-08,amandes-en-poudre-100g-macao,AMANDES EN POUDRE 100G MACAO,biscuiterie-confiserie,19.95,https://aswakassalam.com/produit/amandes-en-poudre-100g-macao/
2026-09-08,amandes-grillees-100g-oncle-sam,AMANDES GRILLEES 100G ONCLE SAM,biscuiterie-confiserie,24.95,https://aswakassalam.com/produit/amandes-grillees-100g-oncle-sam/
2026-09-08,amandes-hachees-100g-macao,AMANDES HACHEES 100G MACAO,biscuiterie-confiserie,19.95,https://aswakassalam.com/produit/amandes-hachees-100g-macao/
2026-09-08,amlou-cacahuete-200g-jnane-el-aassal,AMLOU CACAHUETE 200G JNANE EL AASSAL,biscuiterie-confiserie,15.5,https://aswakassalam.com/produit/amlou-cacahuete-200g-jnane-el-aassal/
2026-09-08,amlou-cacahuete-700g-jnane-el-aassal,AMLOU CACAHUETE 700G JNANE EL AASSAL,biscuiterie-confiserie,47.95,https://aswakassalam.com/produit/amlou-cacahuete-700g-jnane-el-aassal/
2026-09-08,assortiment-de-24-bouchees-ferrero-rondnoir-et-raffaello-ferrero-colletion,"ASSORTIMENT DE 24 BOUCHEES FERRERO, RONDNOIR ET RAFFAELLO FERRERO COLLETION",biscuiterie-confiserie,154.95,https://aswakassalam.com/produit/assortiment-de-24-bouchees-ferrero-rondnoir-et-raffaello-ferrero-colletion/
2026-09-08,assortiment-de-chocolats-180g-creations-delaviuda,ASSORTIMENT DE CHOCOLATS 180G CREATIONS DELAVIUDA,biscuiterie-confiserie,153.95,https://aswakassalam.com/produit/assortiment-de-chocolats-180g-creations-delaviuda/
2026-09-08,assortiment-de-chocolats-200g-selection-delaviuda,ASSORTIMENT DE CHOCOLATS 200G SELECTION DELAVIUDA,biscuiterie-confiserie,92.95,https://aswakassalam.com/produit/assortiment-de-chocolats-200g-selection-delaviuda/
2026-09-08,assortiment-de-chocolats-sans-sucres-ajoutes-200g-selection-delaviuda,ASSORTIMENT DE CHOCOLATS SANS SUCRES AJOUTÉS 200G SELECTION DELAVIUDA,biscuiterie-confiserie,95.95,https://aswakassalam.com/produit/assortiment-de-chocolats-sans-sucres-ajoutes-200g-selection-delaviuda/
2026-09-08,barre-caramel-peanuts-extrem-pack-de-5-unites-34g-excelo,BARRE CARAMEL & PEANUTS EXTREM PACK DE 5 UNITES 34G EXCELO,biscuiterie-confiserie,10.95,https://aswakassalam.com/produit/barre-caramel-peanuts-extrem-pack-de-5-unites-34g-excelo/
2026-09-08,barre-chocolat-cacahuete-semi-enrobee-28g-nooco,BARRE CHOCOLAT CACAHUETE SEMI-ENROBEE 28G NOOCO,biscuiterie-confiserie,1.95,https://aswakassalam.com/produit/barre-chocolat-cacahuete-semi-enrobee-28g-nooco/
2026-09-08,barre-chocolat-crispy-caramel-cacahuete-40g-nooco,BARRE CHOCOLAT CRISPY CARAMEL CACAHUETE 40G NOOCO,biscuiterie-confiserie,4.95,https://aswakassalam.com/produit/barre-chocolat-crispy-caramel-cacahuete-40g-nooco/
2026-09-08,barre-chocolat-noix-de-coco-24g-nooco,BARRE CHOCOLAT NOIX DE COCO 24G NOOCO,biscuiterie-confiserie,1.95,https://aswakassalam.com/produit/barre-chocolat-noix-de-coco-24g-nooco/
2026-09-08,barre-chocolat-nougat-34g-nooco,BARRE CHOCOLAT NOUGAT 34G NOOCO,biscuiterie-confiserie,4.95,https://aswakassalam.com/produit/barre-chocolat-nougat-34g-nooco/
2026-09-08,barre-chocolat-nougat-caramel-42g-nooco,BARRE CHOCOLAT NOUGAT CARAMEL 42G NOOCO,biscuiterie-confiserie,4.95,https://aswakassalam.com/produit/barre-chocolat-nougat-caramel-42g-nooco/
2026-09-08,barre-chocolat-nougat-caramel-cacahuete-24g-nooco,BARRE CHOCOLAT NOUGAT CARAMEL CACAHUETE 24G NOOCO,biscuiterie-confiserie,1.95,https://aswakassalam.com/produit/barre-chocolat-nougat-caramel-cacahuete-24g-nooco/
2026-09-08,barre-croustillante-chocolat-au-lait-18g-nooco,BARRE CROUSTILLANTE CHOCOLAT AU LAIT 18G NOOCO,biscuiterie-confiserie,1.95,https://aswakassalam.com/produit/barre-croustillante-chocolat-au-lait-18g-nooco/
2026-09-08,barre-multi-cereales-au-chocolat-au-lait-621g-cerealitalia,BARRE MULTI-CEREALES AU CHOCOLAT AU LAIT 6*21G CEREALITALIA,biscuiterie-confiserie,22.95,https://aswakassalam.com/produit/barre-multi-cereales-au-chocolat-au-lait-621g-cerealitalia/
2026-09-08,barre-multi-cereales-aux-myrtilles-621g-cerealitalia,BARRE MULTI-CEREALES AUX MYRTILLES 6*21G CEREALITALIA,biscuiterie-confiserie,22.95,https://aswakassalam.com/produit/barre-multi-cereales-aux-myrtilles-621g-cerealitalia/
2026-09-08,barre-multi-cereales-aux-noix-de-coco-et-chocolat-621g-cerealitalia,BARRE MULTI-CEREALES AUX NOIX DE COCO ET CHOCOLAT 6*21G CEREALITALIA,biscuiterie-confiserie,22.95,https://aswakassalam.com/produit/barre-multi-cereales-aux-noix-de-coco-et-chocolat-621g-cerealitalia/
2026-09-08,cannette-25cl-orangina-orangina-zero,Cannette 25cl – ORANGINA/ORANGINA ZÉRO,boissons,3.5,https://aswakassalam.com/produit/cannette-25cl-orangina-orangina-zero/
2026-09-08,eau-minerale-25l-ain-soltane,"Eau minérale 2,5L – AIN SOLTANE",boissons,5.95,https://aswakassalam.com/produit/eau-minerale-25l-ain-soltane/
2026-09-08,eau-minerale-gazeuse-1l-ain-soltane,Eau minérale gazeuse 1L – AÏN SOLTANE,boissons,5.0,https://aswakassalam.com/produit/eau-minerale-gazeuse-1l-ain-soltane/
2026-09-08,ice-coffee-250ml-diverses-saveurs-rauch,"Ice coffee 250ml, diverses saveurs – RAUCH",boissons,21.95,https://aswakassalam.com/produit/ice-coffee-250ml-diverses-saveurs-rauch/
2026-09-08,ice-tea-fruits-rouges-peche-50cl-lipton,Ice Tea fruits rouges/pêche 50cl – LIPTON,boissons,5.5,https://aswakassalam.com/produit/ice-tea-fruits-rouges-peche-50cl-lipton/
2026-09-08,pack-6-canettes-boissons-gazeuses-25cl-coca-cola,Pack 6 canettes boissons gazeuses 25cl – COCA-COLA,boissons,21.95,https://aswakassalam.com/produit/pack-6-canettes-boissons-gazeuses-25cl-coca-cola/
2026-09-08,7-up-canette-33cl,7 UP CANETTE 33CL,boissons,5.95,https://aswakassalam.com/produit/7-up-canette-33cl/
2026-09-08,7-up-citron-1l,7 UP CITRON 1L,boissons,6.5,https://aswakassalam.com/produit/7-up-citron-1l/
2026-09-08,7-up-citron-20cl,7 UP CITRON 20CL,boissons,2.95,https://aswakassalam.com/produit/7-up-citron-20cl/
2026-09-08,7-up-citron-33cl,7 UP CITRON 33CL,boissons,3.5,https://aswakassalam.com/produit/7-up-citron-33cl/
2026-09-08,7-up-citron-50cl,7 UP CITRON 50CL,boissons,4.5,https://aswakassalam.com/produit/7-up-citron-50cl/
2026-09-08,7up-canette-25cl,7UP CANETTE 25CL,boissons,4.5,https://aswakassalam.com/produit/7up-canette-25cl/
2026-09-08,boisson-a-lorange-frut-1l-marrakech,BOISSON A L’ORANGE FRUT 1L MARRAKECH,boissons,5.75,https://aswakassalam.com/produit/boisson-a-lorange-frut-1l-marrakech/
2026-09-08,boisson-a-la-pulpe-dorange-1l-al-boustane,BOISSON A LA PULPE D’ORANGE 1L AL BOUSTANE,boissons,7.9,https://aswakassalam.com/produit/boisson-a-la-pulpe-dorange-1l-al-boustane/
2026-09-08,boisson-a-la-pulpe-dorange-1l-jutos-jaouda,BOISSON A LA PULPE D’ORANGE 1L JUTOS JAOUDA,boissons,9.8,https://aswakassalam.com/produit/boisson-a-la-pulpe-dorange-1l-jutos-jaouda/
2026-09-08,boisson-a-la-pulpe-peche-25cl-cappy-pulpy,BOISSON A LA PULPE PECHE 25CL CAPPY PULPY,boissons,4.5,https://aswakassalam.com/produit/boisson-a-la-pulpe-peche-25cl-cappy-pulpy/
2026-09-08,boisson-ananas-des-tropiques-1l-marrakech,BOISSON ANANAS DES TROPIQUES 1L MARRAKECH,boissons,15.5,https://aswakassalam.com/produit/boisson-ananas-des-tropiques-1l-marrakech/
2026-09-08,boisson-cocktail-1l-jutos,BOISSON COCKTAIL 1L JUTOS,boissons,8.5,https://aswakassalam.com/produit/boisson-cocktail-1l-jutos/
2026-09-08,boisson-cocktail-355cl-rauch,"BOISSON COCKTAIL 35,5CL RAUCH",boissons,16.9,https://aswakassalam.com/produit/boisson-cocktail-355cl-rauch/
2026-09-08,boisson-energetique-25cl-burn,BOISSON ENERGETIQUE 25CL BURN,boissons,11.85,https://aswakassalam.com/produit/boisson-energetique-25cl-burn/
2026-09-08,boisson-energetique-25cl-red-bull,BOISSON ENERGETIQUE 25CL RED BULL,boissons,22.95,https://aswakassalam.com/produit/boisson-energetique-25cl-red-bull/
2026-09-08,boisson-energetique-citron-50cl-aquarius,BOISSON ENERGETIQUE CITRON 50CL AQUARIUS,boissons,7.5,https://aswakassalam.com/produit/boisson-energetique-citron-50cl-aquarius/
2026-09-08,boisson-energetique-pack-425cl-red-bull,BOISSON ENERGETIQUE PACK 4*25CL RED BULL,boissons,83.95,https://aswakassalam.com/produit/boisson-energetique-pack-425cl-red-bull/
2026-09-08,boisson-energetique-sans-sucre-25cl-red-bull,BOISSON ENERGETIQUE SANS SUCRE 25CL RED BULL,boissons,21.5,https://aswakassalam.com/produit/boisson-energetique-sans-sucre-25cl-red-bull/
2026-09-08,boisson-energisante-blue-25cl-bomba,BOISSON ENERGISANTE BLUE 25CL BOMBA,boissons,30.5,https://aswakassalam.com/produit/boisson-energisante-blue-25cl-bomba/
2026-09-08,boisson-energisante-burry-blast-25cl-sting,BOISSON ENERGISANTE BURRY BLAST 25CL STING,boissons,7.95,https://aswakassalam.com/produit/boisson-energisante-burry-blast-25cl-sting/
2026-09-08,boisson-energisante-cherry-25cl-bomba,BOISSON ENERGISANTE CHERRY 25CL BOMBA,boissons,30.5,https://aswakassalam.com/produit/boisson-energisante-cherry-25cl-bomba/
2026-09-08,boisson-energisante-classic-250ml-hell,BOISSON ENERGISANTE CLASSIC 250ML HELL,boissons,14.95,https://aswakassalam.com/produit/boisson-energisante-classic-250ml-hell/
2026-09-08,boisson-energisante-classic-25cl-bomba,BOISSON ENERGISANTE CLASSIC 25CL BOMBA,boissons,30.5,https://aswakassalam.com/produit/boisson-energisante-classic-25cl-bomba/
2026-09-08,boisson-energisante-gold-rush-25cl-sting,BOISSON ENERGISANTE GOLD RUSH 25CL STING,boissons,7.95,https://aswakassalam.com/produit/boisson-energisante-gold-rush-25cl-sting/
2026-09-08,boisson-energisante-mojito-25cl-bomba,BOISSON ENERGISANTE MOJITO 25CL BOMBA,boissons,30.5,https://aswakassalam.com/produit/boisson-energisante-mojito-25cl-bomba/
2026-09-08,boisson-energisante-pink-25cl-bomba,BOISSON ENERGISANTE PINK 25CL BOMBA,boissons,30.5,https://aswakassalam.com/produit/boisson-energisante-pink-25cl-bomba/
2026-09-08,boisson-gazeuse-25cl-la-cigogne,Boisson gazeuse 25cl – LA CIGOGNE,boissons,3.95,https://aswakassalam.com/produit/boisson-gazeuse-25cl-la-cigogne/
2026-09-08,boisson-gazeuse-au-jus-naturel-de-pamplemousse-rose-200ml-le-tribute,BOISSON GAZEUSE AU JUS NATUREL DE PAMPLEMOUSSE ROSE 200ML LE TRIBUTE,boissons,26.95,https://aswakassalam.com/produit/boisson-gazeuse-au-jus-naturel-de-pamplemousse-rose-200ml-le-tribute/
2026-09-08,boisson-gazeuse-orange-sanguine-canette-33cl-san-pellegrino,BOISSON GAZEUSE ORANGE SANGUINE CANETTE 33CL SAN PELLEGRINO,boissons,12.95,https://aswakassalam.com/produit/boisson-gazeuse-orange-sanguine-canette-33cl-san-pellegrino/
2026-09-08,boisson-juper-orange-1l-valencia,BOISSON JUPER ORANGE 1L VALENCIA,boissons,6.95,https://aswakassalam.com/produit/boisson-juper-orange-1l-valencia/
2026-09-08,brochettes-de-poulet-aux-3-poivrons-1kg,BROCHETTES DE POULET AUX 3 POIVRONS 1KG,boucherie-volaille,86.95,https://aswakassalam.com/produit/brochettes-de-poulet-aux-3-poivrons-1kg/
2026-09-08,burger-de-boeuf-1kg,BURGER DE BOEUF 1KG,boucherie-volaille,144.95,https://aswakassalam.com/produit/burger-de-boeuf-1kg/
2026-09-08,coquelet-a-la-piece,COQUELET A LA PIECE,boucherie-volaille,27.9,https://aswakassalam.com/produit/coquelet-a-la-piece/
2026-09-08,cote-de-veau-1-kg,COTE DE VEAU 1 KG,boucherie-volaille,127.9,https://aswakassalam.com/produit/cote-de-veau-1-kg/
2026-09-08,cuisse-de-poulet-1kg,CUISSE DE POULET 1KG,boucherie-volaille,39.9,https://aswakassalam.com/produit/cuisse-de-poulet-1kg/
2026-09-08,cuisses-de-poulet-farcies-a-la-feta-1kg,CUISSES DE POULET FARCIES A LA FETA 1KG,boucherie-volaille,60.95,https://aswakassalam.com/produit/cuisses-de-poulet-farcies-a-la-feta-1kg/
2026-09-08,entrecote-de-boeuf-1kg,ENTRECOTE DE BOEUF 1KG,boucherie-volaille,149.95,https://aswakassalam.com/produit/entrecote-de-boeuf-1kg/
2026-09-08,faux-filet-new-york-05kg,"FAUX FILET NEW YORK 0,5KG",boucherie-volaille,77.5,https://aswakassalam.com/produit/faux-filet-new-york-05kg/
2026-09-08,filet-de-poulet-1kg,FILET DE POULET 1KG,boucherie-volaille,59.9,https://aswakassalam.com/produit/filet-de-poulet-1kg/
2026-09-08,gigot-d%c2%92agneau-entier-%c2%93calibre-2kg%c2%94,GIGOT DAGNEAU ENTIER CALIBRE +-2KG,boucherie-volaille,345.8,https://aswakassalam.com/produit/gigot-d%c2%92agneau-entier-%c2%93calibre-2kg%c2%94/
2026-09-08,haut-de-cuisse-de-poulet-1kg,HAUT DE CUISSE DE POULET 1KG,boucherie-volaille,33.9,https://aswakassalam.com/produit/haut-de-cuisse-de-poulet-1kg/
2026-09-08,jarret-de-boeuf-avec-os-1kg,JARRET DE BOEUF AVEC OS 1KG,boucherie-volaille,141.9,https://aswakassalam.com/produit/jarret-de-boeuf-avec-os-1kg/
2026-09-08,merguez-de-boeuf-1kg,MERGUEZ DE BOEUF 1KG,boucherie-volaille,111.9,https://aswakassalam.com/produit/merguez-de-boeuf-1kg/
2026-09-08,pied-de-veau,PIED DE VEAU,boucherie-volaille,164.9,https://aswakassalam.com/produit/pied-de-veau/
2026-09-08,pilons-de-poulet-1kg,PILONS DE POULET 1KG,boucherie-volaille,45.9,https://aswakassalam.com/produit/pilons-de-poulet-1kg/
2026-09-08,poulet-entier-1-piece,POULET ENTIER 1 PIECE,boucherie-volaille,52.5,https://aswakassalam.com/produit/poulet-entier-1-piece/
2026-09-08,poulet-fermier-a-la-piece,POULET FERMIER A LA PIECE,boucherie-volaille,139.0,https://aswakassalam.com/produit/poulet-fermier-a-la-piece/
2026-09-08,queue-de-boeuf-1kg,QUEUE DE BOEUF 1KG,boucherie-volaille,104.95,https://aswakassalam.com/produit/queue-de-boeuf-1kg/
2026-09-08,saucisse-de-dinde-1kg,SAUCISSE DE DINDE 1KG,boucherie-volaille,49.95,https://aswakassalam.com/produit/saucisse-de-dinde-1kg/
2026-09-08,saucisse-de-poulet-1kg,SAUCISSE DE POULET 1KG,boucherie-volaille,56.9,https://aswakassalam.com/produit/saucisse-de-poulet-1kg/
2026-09-08,steak-de-boeuf-1kg,STEAK DE BOEUF 1KG,boucherie-volaille,145.9,https://aswakassalam.com/produit/steak-de-boeuf-1kg/
2026-09-08,tagine-de-boeuf-extra-1kg,TAGINE DE BOEUF EXTRA 1KG,boucherie-volaille,125.95,https://aswakassalam.com/produit/tagine-de-boeuf-extra-1kg/
2026-09-08,viande-hachee-de-boeuf-avec-graisse-1kg,VIANDE HACHEE DE BOEUF AVEC GRAISSE 1KG,boucherie-volaille,119.95,https://aswakassalam.com/produit/viande-hachee-de-boeuf-avec-graisse-1kg/
2026-09-08,viande-hachee-de-boeuf-nature-1kg,VIANDE HACHEE DE BOEUF NATURE 1KG,boucherie-volaille,132.9,https://aswakassalam.com/produit/viande-hachee-de-boeuf-nature-1kg/
2026-09-08,wings-de-poulet-marinees-1kg,WINGS DE POULET MARINEES 1KG,boucherie-volaille,36.95,https://aswakassalam.com/produit/wings-de-poulet-marinees-1kg/
2026-09-08,baguette-a-lancienne-pavot-as,BAGUETTE A L’ANCIENNE AU PAVOT 250G,boulangerie,5.95,https://aswakassalam.com/produit/baguette-a-lancienne-pavot-as/
2026-09-08,baguette-a-lancienne-sesame-as,BAGUETTE A L’ANCIENNE AU SESAME 250G,boulangerie,5.95,https://aswakassalam.com/produit/baguette-a-lancienne-sesame-as/
2026-09-08,baguette-a-lancienne-nature-as,BAGUETTE A L’ANCIENNE NATURE 250G,boulangerie,3.5,https://aswakassalam.com/produit/baguette-a-lancienne-nature-as/
2026-09-08,brownies-chocolat-248g-kekito-bimbo,BROWNIE CHOCOLAT 248G KEKITO BIMBO,boulangerie,21.5,https://aswakassalam.com/produit/brownies-chocolat-248g-kekito-bimbo/
2026-09-08,burger-6-unites-330g-jacquet,BURGER 6 UNITES 330G JACQUET,boulangerie,35.9,https://aswakassalam.com/produit/burger-6-unites-330g-jacquet/
2026-09-08,chapelure-250g-bimbo,CHAPELURE 250G BIMBO,boulangerie,7.5,https://aswakassalam.com/produit/chapelure-250g-bimbo/
2026-09-08,chapelure-panko-200g-jessys,CHAPELURE PANKO 200G JESSY’S,boulangerie,25.5,https://aswakassalam.com/produit/chapelure-panko-200g-jessys/
2026-09-08,feuilles-de-pastilla-30cm-10-unites-200g-goldy,FEUILLES DE PASTILLA 30CM 10 UNITES 200G GOLDY,boulangerie,18.95,https://aswakassalam.com/produit/feuilles-de-pastilla-30cm-10-unites-200g-goldy/
2026-09-08,feuilles-de-pastilla-30cm-10-unites-belpate,FEUILLES DE PASTILLA 30CM 10 UNITES BELPATE,boulangerie,16.5,https://aswakassalam.com/produit/feuilles-de-pastilla-30cm-10-unites-belpate/
2026-09-08,feuilles-de-pastilla-40cm-10-unites-belpate,FEUILLES DE PASTILLA 40CM 10 UNITES BELPATE,boulangerie,22.5,https://aswakassalam.com/produit/feuilles-de-pastilla-40cm-10-unites-belpate/
2026-09-08,fonds-de-tarte-sales-8-unites-chef-du-pain,FONDS DE TARTE SALES 8 UNITES CHEF DU PAIN,boulangerie,16.5,https://aswakassalam.com/produit/fonds-de-tarte-sales-8-unites-chef-du-pain/
2026-09-08,fonds-de-tarte-sucres-8-unites-chef-du-pain,FONDS DE TARTE SUCRES 8 UNITES CHEF DU PAIN,boulangerie,17.5,https://aswakassalam.com/produit/fonds-de-tarte-sucres-8-unites-chef-du-pain/
2026-09-08,krachelle-beldi-x10,LOT DE 10 KRACHELLES BELDI,boulangerie,13.95,https://aswakassalam.com/produit/krachelle-beldi-x10/
2026-09-08,pain-au-chocolat-x-10-pces,LOT DE 10 PAINS AU CHOCOLAT,boulangerie,45.95,https://aswakassalam.com/produit/pain-au-chocolat-x-10-pces/
2026-09-08,madeleines-pur-beurre-192g-bimbo,MADELEINES PURE BEURRE 192G BIMBO,boulangerie,16.5,https://aswakassalam.com/produit/madeleines-pur-beurre-192g-bimbo/
2026-09-08,mini-burger-8-unites-assylor,MINI BURGER 8 UNITES ASSYLOR,boulangerie,11.95,https://aswakassalam.com/produit/mini-burger-8-unites-assylor/
2026-09-08,mini-pate-a-pizza-complete-12-unites-160g-assylor,MINI PATE A PIZZA COMPLETE 12 UNITES 160G ASSYLOR,boulangerie,11.95,https://aswakassalam.com/produit/mini-pate-a-pizza-complete-12-unites-160g-assylor/
2026-09-08,mini-wraps-de-farine-de-ble-10-unites-250g-deli-sun,MINI WRAPS DE FARINE DE BLE 10 UNITES 250G DELI SUN,boulangerie,21.5,https://aswakassalam.com/produit/mini-wraps-de-farine-de-ble-10-unites-250g-deli-sun/
2026-09-08,pain-au-lait-4-unites-ole-assylor,PAIN AU LAIT 4 UNITES OLE ASSYLOR,boulangerie,13.95,https://aswakassalam.com/produit/pain-au-lait-4-unites-ole-assylor/
2026-09-08,pain-au-lait-aux-pepites-de-chocolat-5-unites-ole-assylor,PAIN AU LAIT AUX PEPITES DE CHOCOLAT 5 UNITES OLE ASSYLOR,boulangerie,16.95,https://aswakassalam.com/produit/pain-au-lait-aux-pepites-de-chocolat-5-unites-ole-assylor/
2026-09-08,pain-blanc-sans-gluten-250g-schar,PAIN BLANC SANS GLUTEN 250G SCHAR,boulangerie,37.95,https://aswakassalam.com/produit/pain-blanc-sans-gluten-250g-schar/
2026-09-08,burger-avec-seasame-4-unites-bimbo,PAIN BURGER AU SESAME 4 UNITES BIMBO,boulangerie,13.95,https://aswakassalam.com/produit/burger-avec-seasame-4-unites-bimbo/
2026-09-08,pain-burger-geant-4-unites-310g-assylor,PAIN BURGER GEANT 4 UNITES 310G ASSYLOR,boulangerie,14.5,https://aswakassalam.com/produit/pain-burger-geant-4-unites-310g-assylor/
2026-09-08,pain-burger-geant-complet-4-unites-assylor,PAIN BURGER GEANT COMPLET 4 UNITES ASSYLOR,boulangerie,14.95,https://aswakassalam.com/produit/pain-burger-geant-complet-4-unites-assylor/
2026-09-08,pain-chawarma-nature-7-unites-273g-chef-du-pain,PAIN CHAWARMA NATURE 7 UNITES 273G CHEF DU PAIN,boulangerie,7.95,https://aswakassalam.com/produit/pain-chawarma-nature-7-unites-273g-chef-du-pain/
2026-09-08,pain-ciabatta-a-lhuile-dolive-4-unites-assylor,PAIN CIABATTA A L’HUILE D’OLIVE 4 UNITES ASSYLOR,boulangerie,13.5,https://aswakassalam.com/produit/pain-ciabatta-a-lhuile-dolive-4-unites-assylor/
2026-09-08,pain-de-mie-complet-430g-bimbo,PAIN DE MIE BLE COMPLET 430G BIMBO,boulangerie,20.5,https://aswakassalam.com/produit/pain-de-mie-complet-430g-bimbo/
2026-09-08,pain-de-mie-ble-complet-470g-pain-dor,PAIN DE MIE BLE COMPLET 470G PAIN D’OR,boulangerie,16.95,https://aswakassalam.com/produit/pain-de-mie-ble-complet-470g-pain-dor/
2026-09-08,pain-de-mie-ble-complet-550g-maxi-jac-jacquet,PAIN DE MIE BLE COMPLET 550G MAXI JAC’ JACQUET,boulangerie,35.9,https://aswakassalam.com/produit/pain-de-mie-ble-complet-550g-maxi-jac-jacquet/
2026-09-08,pain-de-mie-complet-780g-bimbo,PAIN DE MIE COMPLET 780G BIMBO,boulangerie,31.5,https://aswakassalam.com/produit/pain-de-mie-complet-780g-bimbo/
2026-09-08,pain-de-mie-multigraines-440g-bimbo,PAIN DE MIE MULTIGRAINES 440G  BIMBO,boulangerie,21.95,https://aswakassalam.com/produit/pain-de-mie-multigraines-440g-bimbo/
2026-09-08,pain-de-mie-nature-400g-bimbo,PAIN DE MIE NATURE 400G BIMBO,boulangerie,19.95,https://aswakassalam.com/produit/pain-de-mie-nature-400g-bimbo/
2026-09-08,pain-de-mie-nature-470g-pain-dor,PAIN DE MIE NATURE 470G PAIN D’OR,boulangerie,15.95,https://aswakassalam.com/produit/pain-de-mie-nature-470g-pain-dor/
2026-09-08,pain-de-mie-nature-550g-maxi-jac-jacquet,PAIN DE MIE NATURE 550G MAXI JAC’ JACQUET,boulangerie,34.9,https://aswakassalam.com/produit/pain-de-mie-nature-550g-maxi-jac-jacquet/
2026-09-08,pain-de-mie-nature-720g-bimbo,PAIN DE MIE NATURE 720G BIMBO,boulangerie,30.95,https://aswakassalam.com/produit/pain-de-mie-nature-720g-bimbo/
2026-09-08,pain-hot-dog-4-unites-jacquet,PAIN HOT DOG 4 UNITES JACQUET,boulangerie,31.9,https://aswakassalam.com/produit/pain-hot-dog-4-unites-jacquet/
2026-09-08,agriche-1kg-ahl-fes,AGRICHE 1KG AHL FES,charcuterie-traiteur,76.95,https://aswakassalam.com/produit/agriche-1kg-ahl-fes/
2026-09-08,agriche-250g-ahl-fes,AGRICHE 250G AHL FES,charcuterie-traiteur,25.5,https://aswakassalam.com/produit/agriche-250g-ahl-fes/
2026-09-08,anchois-marines-a-loriental-200g-la-monegasque,ANCHOIS MARINES A L’ORIENTAL 200G LA MONEGASQUE,charcuterie-traiteur,39.95,https://aswakassalam.com/produit/anchois-marines-a-loriental-200g-la-monegasque/
2026-09-08,batonnets-de-surimi-saveur-crabe-200g-saint-malo,BATONNETS DE SURIMI SAVEUR CRABE 200G SAINT-MALO,charcuterie-traiteur,23.95,https://aswakassalam.com/produit/batonnets-de-surimi-saveur-crabe-200g-saint-malo/
2026-09-08,caviar-noir-100g-skandia,CAVIAR NOIR 100G SKANDIA,charcuterie-traiteur,59.5,https://aswakassalam.com/produit/caviar-noir-100g-skandia/
2026-09-08,caviar-noir-50g-skandia,CAVIAR NOIR 50G SKANDIA,charcuterie-traiteur,37.5,https://aswakassalam.com/produit/caviar-noir-50g-skandia/
2026-09-08,caviar-rouge-100g-skandia,CAVIAR ROUGE 100G SKANDIA,charcuterie-traiteur,59.5,https://aswakassalam.com/produit/caviar-rouge-100g-skandia/
2026-09-08,caviar-rouge-50g-skandia,CAVIAR ROUGE 50G SKANDIA,charcuterie-traiteur,37.5,https://aswakassalam.com/produit/caviar-rouge-50g-skandia/
2026-09-08,cuisse-de-dinde-au-poivre-80g-dindy,CUISSE DE DINDE AU POIVRE 80G DINDY,charcuterie-traiteur,10.5,https://aswakassalam.com/produit/cuisse-de-dinde-au-poivre-80g-dindy/
2026-09-08,cuisse-de-dinde-fumee-au-poivre-80g-dar-al-lahm,CUISSE DE DINDE FUMEE AU POIVRE 80G DAR AL LAHM,charcuterie-traiteur,14.95,https://aswakassalam.com/produit/cuisse-de-dinde-fumee-au-poivre-80g-dar-al-lahm/
2026-09-08,feuilles-de-brick-10-unites-170g-mil-brick,FEUILLES DE BRICK 10 UNITES 170G MIL BRICK,charcuterie-traiteur,24.5,https://aswakassalam.com/produit/feuilles-de-brick-10-unites-170g-mil-brick/
2026-09-08,filet-de-dinde-fume-80g-dar-al-lahm,FILET DE DINDE FUME 80G DAR AL LAHM,charcuterie-traiteur,14.95,https://aswakassalam.com/produit/filet-de-dinde-fume-80g-dar-al-lahm/
